InstanceType:    	1
CustomerNumber:  	50
PeriodNumber:    	3
VechileNumber:   	3
VehicleCapacity: 	360
Supplier 	 COORDX 	 COORDY 	 InitLevel 	 MaxLevel 	 ProdCapacity 	 HoldCost 	 VarCost 	 FixCost
   0 		 218.0 		 499.0 		    0 		   674		    1348 	   3.0 		  30.0 		 3000.0
Retailer 	 COORDX 	 COORDY 	 InitLevel 	 MaxLevel 	 Demand 	 HoldCost
   1 		 445.0 		 298.0 		     6 		    39		   13 		   8.0
   2 		 384.0 		  73.0 		    18 		    72		   18 		   9.0
   3 		 429.0 		 316.0 		    40 		   112		   16 		   7.0
   4 		   6.0 		 128.0 		    37 		   105		   15 		   8.0
   5 		  82.0 		  54.0 		     6 		    24		    6 		   6.0
   6 		 336.0 		   7.0 		    22 		    88		   22 		   6.0
   7 		 246.0 		 119.0 		    24 		    72		   12 		   7.0
   8 		 388.0 		 191.0 		     9 		    36		    9 		   7.0
   9 		 370.0 		 473.0 		    34 		   102		   17 		   8.0
  10 		 386.0 		   8.0 		    22 		    66		   11 		   9.0
  11 		 226.0 		  70.0 		    32 		    96		   16 		   8.0
  12 		  62.0 		 254.0 		    10 		    30		    5 		   6.0
  13 		 105.0 		  66.0 		    37 		   105		   15 		   6.0
  14 		 399.0 		 355.0 		    19 		    76		   19 		   7.0
  15 		  31.0 		 368.0 		     6 		    24		    6 		   8.0
  16 		 286.0 		  25.0 		    13 		    52		   13 		   7.0
  17 		 326.0 		 327.0 		    34 		   102		   17 		   6.0
  18 		 227.0 		 214.0 		    11 		    44		   11 		   9.0
  19 		 186.0 		 230.0 		    22 		    66		   11 		   7.0
  20 		   7.0 		 405.0 		    40 		   112		   16 		   6.0
  21 		  35.0 		 177.0 		    13 		    52		   13 		   7.0
  22 		  67.0 		 413.0 		    22 		    66		   11 		   9.0
  23 		 274.0 		 132.0 		    26 		    78		   13 		   8.0
  24 		 344.0 		 337.0 		    24 		    96		   24 		   6.0
  25 		  99.0 		 457.0 		    32 		    96		   16 		   8.0
  26 		 452.0 		 138.0 		    11 		    44		   11 		   7.0
  27 		 293.0 		 373.0 		    35 		    98		   14 		   7.0
  28 		 217.0 		 130.0 		    47 		   133		   19 		   6.0
  29 		 130.0 		  22.0 		     9 		    54		   18 		   8.0
  30 		 375.0 		 329.0 		    20 		    60		   10 		   8.0
  31 		 203.0 		 129.0 		    11 		    69		   23 		   9.0
  32 		 464.0 		  38.0 		     6 		    24		    6 		   7.0
  33 		 469.0 		 198.0 		     9 		    36		    9 		   6.0
  34 		 249.0 		 272.0 		     8 		    48		   16 		   8.0
  35 		 368.0 		 125.0 		    32 		    96		   16 		   8.0
  36 		 467.0 		 152.0 		    26 		    78		   13 		   6.0
  37 		 113.0 		 178.0 		    20 		    56		    8 		   9.0
  38 		 475.0 		 264.0 		    11 		    44		   11 		   9.0
  39 		 388.0 		   0.0 		     2 		    15		    5 		   9.0
  40 		 390.0 		  43.0 		    42 		   126		   21 		   6.0
  41 		 370.0 		 389.0 		    15 		    42		    6 		   9.0
  42 		 458.0 		 155.0 		    48 		   144		   24 		   8.0
  43 		  21.0 		 378.0 		    50 		   140		   20 		   9.0
  44 		 354.0 		  81.0 		     4 		    24		    8 		   7.0
  45 		 412.0 		  98.0 		     3 		    18		    6 		   7.0
  46 		 130.0 		  61.0 		     2 		    15		    5 		   6.0
  47 		 221.0 		 222.0 		     5 		    20		    5 		   7.0
  48 		 160.0 		 255.0 		    11 		    66		   22 		   7.0
  49 		 402.0 		 467.0 		    34 		   102		   17 		   6.0
  50 		 315.0 		 386.0 		    16 		    64		   16 		   9.0
